RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24
81295,506,53215,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,67725.52248,67775.86025,67796.61785,68236.74191,69206.52493,70193.96503,71590.78005,72660.83514,73635.99097,74130.93216,74545.46498,74913.39885,75175.24722,75450.1843,75963.53289,76755.76205,77748.84446,78574.49089,79233.19744,79726.84197,79994.44163,79998.44179,79853.73639,79843.05996,80315.13825,80963.03503,81651.43402,82279.48785,82667.90931,82990.27015,83014.15939,83341.20627,83824.39455,84700.52056,85773.9389,86999.13195,88219.94183,89128.7078,90052.57278,90717.83613,91234.37068,91410.86743,91650.29991,91918.97636,92358.37813,92673.2628,93119.38503,93907.37066,95015.79188,96307.91065,97572.43504,98885.3096,100058.0906,100827.5568,101449.6226,102287.596,103596.1766,104855.8657,106199.0602,107450.9886,109016.2074,110748.1914,112420.4271,113683.7678,114138.6967,113929.7006,113609.5489,113497.2619,113791.6975,114345.2315,115225.2986,116489.7715,118145.7925,120099.9387,121960.041,123591.9681,124220.2978,124200.883,123885.7966,124290.9963,125772.8437,128113.6719,131172.6182,134322.251,137487.0115,140622.5083,143700.4878,146394.1579,148670.8131,150691.7258,151757.2271,151828.7894,150963.5721,150314.3254,150061.9067,150346.3031,151626.7344,153878.9817,156515.4305,159090.1698,160788.3054,162233.9065,162713.7367,162622.1188,161946.1756,161611.9501,161951.5644,162841.3566,163748.9249,165194.3965,166967.4332,169133.8326,170980.5517,172531.3254,174017.8837,175374.2979,176480.2003,177296.028,177884.9797,178370.9406,179303.4052
81782,975,54601,zip,WI,WI,La Crosse,"La Crosse-Onalaska, WI-MN",La Crosse County,137478.8958,137507.4415,137993.3439,138731.2866,139349.2251,139479.2302,139533.9992,139474.4267,139299.5282,138940.7952,138901.9725,139034.549,139289.4225,139526.0149,139931.2548,140521.871,140930.0171,141333.7185,141841.4199,142563.9016,143165.6295,143675.063,144067.9623,144529.3377,144846.4924,145173.8069,145506.6327,146085.9469,146598.3493,147251.9075,147703.1986,148298.3443,149028.5071,150085.1149,151127.2145,151826.6828,152135.2681,152409.5439,153097.631,154027.1046,154899.254,155561.7277,156137.6264,156491.757,156963.088,157586.3406,158544.2833,159506.305,160221.2934,160986.2029,161644.264,162422.5186,163180.3314,164084.6136,165332.5291,166325.8446,167001.3932,167126.5578,167329.2121,167713.7026,168295.3429,169098.2996,170147.748,171153.3129,172122.1746,173040.9973,173916.1329,174591.6305,175097.7143,175715.6867,176338.8271,176998.6375,177680.5669,178504.4379,179492.7617,180616.7223,181731.985,182719.8444,183554.5546,184820.7819,186851.5142,189402.8529,191628.2258,193171.1607,194329.092,195653.4679,197501.2942,200223.4002,203798.5576,207400.1511,210397.6096,212038.0247,212830.4547,213216.4553,214034.9724,215320.2619,217146.2198,219382.6264,222069.396,225207.0557,228379.3698,231289.1583,233062.6047,233215.5565,232443.6563,231806.8411,231963.6388,232452.4597,233398.1601,234656.7242,236815.9276,239505.465,242360.9148,244413.1282,245465.8062,246110.2193,246370.9201,246146.6048,245684.4288,245239.1457,245476.5326
81427,987,53711,zip,WI,WI,Madison,"Madison, WI",Dane County,234966.0306,236142.5183,237196.0126,237809.6613,238245.5232,238463.5537,238702.4093,238931.0453,239280.8395,239608.7408,240301.5815,241314.3524,242603.0576,243817.8412,244487.6478,244766.0028,244825.2959,245229.3711,245954.5796,247144.6061,248620.7837,250400.8861,251902.0647,253714.2194,255527.3732,257401.437,258742.2789,259977.5845,261213.8219,262337.7555,262944.8325,263385.6769,263958.1499,265068.7074,266570.4874,268369.6792,269855.6516,271217.8401,272367.6611,273778.1405,275228.6599,276936.8646,278450.2762,279471.9652,280270.1102,281273.2966,282699.1474,284298.177,285763.0511,287330.1366,289089.0267,291162.2536,293430.7541,295254.54,297047.214,298460.2059,299433.9,299550.4593,299328.2069,299751.9705,300619.7344,301980.0807,303263.9246,304499.4119,305623.1076,306780.5006,307801.8387,308544.9561,309008.9324,309883.5629,311302.3637,312873.025,314849.4761,316929.8702,319427.4082,321459.6215,322634.1309,323357.7008,324134.191,326046.273,329083.7877,332886.2018,336684.202,340106.4972,342990.3899,346316.494,350059.4088,354853.2788,360494.7235,366034.5468,369831.3515,370769.8392,369794.7814,368876.176,369150.9561,370795.8158,373894.3852,378114.2153,384355.7216,391619.9923,398808.4836,404005.4338,406051.53,405500.3843,404041.3171,403522.9668,404188.1728,406092.1107,408377.5707,411220.2091,414501.4832,419115.494,423991.9286,428274.7833,431086.0095,432922.1281,434026.024,434703.8688,435224.8294,435282.8377,435853.3031
81289,1065,53209,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,55332.55739,55416.56276,55533.62492,55989.2897,56873.91207,57764.5061,59090.36074,60212.74137,61060.29695,61274.70284,61308.51802,61497.8468,61293.1978,60760.40914,60050.83776,59855.07515,60351.74499,60972.68933,61443.75632,61376.15947,61297.70857,61311.51063,61621.8566,62005.36513,62674.43456,63374.73315,63780.73362,64018.20627,64212.77283,64702.34468,64873.2557,65265.53656,65973.39885,67240.82294,68341.3013,69237.72676,69899.39361,70426.47642,70829.07648,70926.90877,70946.58839,70713.64841,70883.6819,71160.46037,71908.50302,72512.34411,72989.87959,73440.39904,73820.6045,74561.4649,75576.30773,76775.94584,77814.55232,78112.01124,78212.45874,78110.94409,78388.21542,78645.36281,79295.11076,80297.58456,81706.50225,83386.01263,84935.46279,86151.1093,87036.60556,87337.59317,87686.72977,87749.57022,88160.57475,88674.71057,89487.71927,90458.18133,91560.05773,92851.87007,94218.54941,95672.4511,96478.57619,96500.19471,96288.85724,96725.43615,98079.4673,100249.8051,102997.0141,105970.9249,108971.0126,112024.8957,115015.5393,117552.5703,119695.1604,121750.9937,122691.5245,122740.5897,121928.3223,121519.5804,121389.7781,121699.4953,122971.4691,125143.7244,127541.4789,129541.0395,130645.7829,131544.3377,131386.1305,130466.0239,129085.4483,128317.5021,128352.0947,129028.6733,129651.2253,130520.1928,131586.6626,133157.0346,134429.1594,135126.025,135550.0595,135828.1145,135983.5872,136076.8514,135857.7705,135348.9057,135041.6509
81341,1108,53511,zip,WI,WI,Beloit,"Janesville-Beloit, WI",Rock County,67429.41584,67844.6428,68133.32524,68574.78231,69099.54704,69779.84675,70427.07055,70967.39012,71272.49497,71280.74784,71229.06305,71294.57073,71498.7037,71674.49447,71941.74402,72256.36383,72804.35987,73347.27317,73940.83827,74364.49006,74574.29092,74471.89046,74298.18786,74506.24142,75136.97569,76048.3654,76636.43272,77118.16989,77432.1897,77798.98347,78069.05208,78540.93491,79219.76431,80053.30887,80710.38752,81292.33821,81954.80278,82702.57351,83642.97116,84635.38835,85746.68305,86910.79882,88117.67866,89090.21644,90015.68584,90910.88865,92095.25331,93165.45934,94073.3236,94739.40275,95633.55873,96650.9796,97588.74412,98187.48358,98699.06339,99411.86713,100285.0857,101153.1983,102064.3794,103039.3196,104001.8559,105138.0488,106488.5836,107670.7927,108469.51,108694.8399,108799.4551,108963.3019,109438.1347,110163.9692,110887.6,111567.2083,111966.7609,112270.1705,112695.4125,113392.889,113849.1287,114052.454,114344.4466,115512.679,117484.6509,120147.5327,122890.0293,125365.0545,127343.4758,129250.329,131398.4994,133671.3382,136062.9158,138536.1688,140227.615,140608.4643,139881.4719,139386.1056,139457.9511,139858.9729,141212.754,143661.8705,146657.9231,149092.0217,150733.0112,152097.2126,153163.2758,153328.4576,153015.1376,152901.185,153499.113,154251.8419,154943.5617,156001.4059,157391.4931,159114.3014,161069.8302,163047.4209,164862.8085,166592.4575,168340.1013,170011.9962,171046.9923,171806.4024,172411.2329
81422,1128,53704,zip,WI,WI,Madison,"Madison, WI",Dane County,162613.1125,163835.9498,164788.6162,165122.2832,165080.8406,165198.7426,165765.1588,166999.901,168185.9654,169491.5311,170505.4912,171688.9725,172767.0912,174014.692,174990.1489,175812.3169,176299.5017,176912.8717,177741.6023,178645.9901,179440.2273,180353.9043,181563.6463,183278.1209,185265.4054,187219.6327,188995.712,190833.9431,192666.5531,194397.1912,195844.2541,197157.4103,198790.5317,200290.6292,201791.0481,202905.4265,203742.3501,204337.3635,205085.2957,206186.6862,207413.9064,208800.0901,210270.5994,211573.9102,212651.2038,213412.4335,214367.0625,215121.0311,215958.962,216472.3651,217329.6111,218467.2742,220372.0061,222183.3537,223557.8605,224410.8165,224686.3616,224836.0428,225077.602,225936.4748,227530.5595,229073.2055,230457.8431,231119.3806,231757.6537,232430.3665,233222.4703,233979.2465,234410.2197,234938.6529,235216.7212,235784.6897,236667.9918,238248.9323,240419.9407,242552.6563,244339.2386,245372.56,246198.6715,247486.6675,249556.6111,252268.2392,254711.057,256843.8224,258879.9157,261509.8419,264705.4943,268231.9632,272424.7588,276618.8606,279560.8348,280470.8236,279378.2544,277925.6132,276632.0136,276609.6093,278288.8082,281666.4875,286198.9209,291202.6188,296174.1554,300032.3833,302203.1676,301633.2383,299944.9641,297986.7199,297446.0251,297648.2701,298785.8981,300579.6549,303104.816,306152.9321,308944.063,311272.6129,312696.1353,313613.9938,313893.9053,313039.976,311928.0354,310937.9965,311104.6656
81563,1181,54115,zip,WI,WI,De Pere,"Green Bay, WI",Brown County,173092.1242,173997.7577,175086.646,176010.0301,177338.036,178791.6465,180184.7955,180823.1689,181056.433,181299.2348,181795.7627,182398.8313,183274.4188,184283.4646,185436.0531,186585.4476,187916.5718,189160.9378,190037.708,190532.1538,190829.0797,191226.5191,192084.8372,193016.287,194276.1429,195410.196,196773.5413,198148.5456,199633.2073,201019.7634,201954.5244,202581.0107,203333.0712,204366.1912,205648.6264,206627.4655,207485.8491,208243.1641,209496.3851,211122.9906,212919.7571,214794.9969,216252.2007,217380.4308,218357.405,219426.7302,220581.4903,221285.3026,222018.0123,222834.6653,224289.2042,225937.3167,227691.3442,229377.0911,231094.4752,232399.3554,233540.1791,233933.5102,234431.9558,235118.7557,236142.5895,237103.1798,238144.0893,239386.2486,240646.5551,241997.1678,243451.157,244800.8887,245866.89,246789.3071,247946.9371,248851.7101,249649.5916,250162.5024,250945.7664,251873.2599,252884.2863,253897.1816,255108.9108,257060.8981,260177.4564,264081.6807,267792.3334,270925.8416,273599.2413,276649.5386,279939.7468,284090.0062,289161.936,294550.9167,299168.4931,302031.994,303819.4308,304916.2699,306253.9083,307616.9922,310189.6297,313822.4724,318750.5834,324384.1967,329733.4556,333985.9437,335729.3997,335329.3891,334110.1433,333472.4608,333986.2171,335134.2477,336919.3476,339084.9835,341926.901,344825.7809,347409.6556,349662.7879,351737.0035,354084.9357,356094.7579,357452.5431,358434.2315,359102.7435,360282.1731
82001,1293,54956,zip,WI,WI,Neenah,"Oshkosh-Neenah, WI",Winnebago County,155377.8173,156231.5161,157419.2198,158639.3137,159698.7294,160437.8885,160997.9189,161097.7104,160930.209,160629.647,160289.0059,160002.4142,159876.5173,160072.0792,160633.033,161444.7776,162555.7761,163569.5187,164337.3226,164955.6873,165573.3654,166453.3337,166992.6203,167435.9954,167574.7544,167727.4421,167828.6508,168214.7618,168800.5049,169559.0261,170100.8805,170866.5154,172009.1812,173467.9255,174642.8891,175387.4377,175859.7654,176376.7085,177239.6876,178320.9359,179403.5598,180320.2671,181087.7554,181692.6917,182319.0817,183083.908,183912.7156,184548.7105,185323.665,186526.2635,188108.2345,189563.7314,190916.8001,192073.4116,193530.7119,194427.2425,195000.3322,194927.5144,195159.4309,195785.6259,196912.735,198323.1643,199954.1911,201562.7897,202938.3687,203935.2656,204536.4083,204957.7231,205401.0533,206078.9685,206941.5194,207870.2202,209211.6851,210627.3914,212323.8314,213844.7486,215189.1726,216162.7049,217202.1485,218840.1708,221453.2328,224610.2353,227465.3849,229993.4734,231999.3653,234152.2768,236347.6237,239068.8129,242814.1764,247200.5935,250915.9963,252835.6853,253046.3551,253055.0419,253703.9896,255110.5914,257463.0719,260668.367,264719.0883,269217.6374,273381.1494,276809.1443,278402.8683,278352.2776,277334.2617,276486.0253,276396.4853,276783.3026,278212.8325,279651.4693,281425.2902,282887.8464,284324.5377,285614.2119,286470.6401,287727.2852,288872.3779,289653.6646,289929.273,289761.5127,289829.28
81411,1527,53590,zip,WI,WI,Sun Prairie,"Madison, WI",Dane County,210595.7168,211143.9944,211832.2693,212466.2234,213362.41,214117.5591,214711.7567,214952.1392,214972.5304,215153.7408,215683.5438,216498.9729,217312.3329,218173.8708,218967.0373,219709.9055,220557.2876,221549.8483,222881.5113,224287.7827,225856.7371,227578.3697,229520.3754,231722.6562,233966.3957,235936.434,237311.6742,238587.8512,239898.5732,241085.937,241904.3078,242548.4481,243490.284,244730.9094,246300.9473,248028.0281,249639.9026,251065.6497,252491.2694,253988.0894,255436.059,256822.0856,257999.9099,258951.9945,259871.4571,260933.8703,262282.2728,263704.6406,265200.2576,266580.2122,268116.6676,269602.0398,271203.3447,272213.0389,273310.3671,274050.355,274601.6989,274580.3424,274499.2644,274817.9579,275687.5523,277083.6575,278601.459,279833.6419,280724.4078,281521.2957,282095.7417,282593.0042,282873.5936,283664.083,284727.1832,286109.7919,287377.8281,288683.0306,290158.058,291621.4327,292524.0485,293044.1791,293567.3231,295119.9645,297954.8235,301770.1337,305776.2168,309223.4537,312026.0798,314983.766,318429.0838,322766.4239,327712.5535,332484.4899,336047.6789,337960.1404,338532.8985,339013.3,339996.705,342069.8718,345231.564,349114.7079,354250.0407,360088.6824,366039.4193,370378.159,372268.6879,371735.6847,370265.0274,369274.0087,369140.3185,369697.3645,370295.2602,371580.529,373614.8185,376752.6486,379847.253,382530.6678,384915.3751,387167.6114,389380.9258,390704.1102,391707.2704,392108.8371,393292.4848
81199,1531,53081,zip,WI,WI,Sheboygan,"Sheboygan, WI",Sheboygan County,85256.52687,84961.53373,84492.58616,84504.28582,85160.27076,86037.4052,87073.17427,88152.99495,88897.77268,88917.43961,88360.17281,87875.99098,87551.34953,87421.19132,87576.52029,87931.97763,88521.76248,89170.5784,90146.53312,91373.42724,92496.80093,93205.87113,93566.63586,94089.53014,94823.4699,95458.48006,95777.76853,96106.75178,96423.97846,96781.83378,97020.24383,97412.57707,97999.67772,98872.75111,99877.87988,101108.0074,102277.7775,103262.9967,104035.3595,104792.1403,105498.1757,106176.3165,106945.6473,107834.9913,108883.5964,109851.432,111128.7575,112455.6718,113923.2662,115322.1773,116920.5513,118222.1496,119174.2507,119519.2425,119888.2933,120335.4992,120990.4537,121529.3062,122305.3307,123312.6684,124614.0591,125855.1029,126859.0648,127493.3693,127790.6155,127871.2319,127768.9157,127839.6511,128151.3118,128770.9051,129562.6456,130578.4722,132030.4921,133766.2496,135393.3374,136416.8228,136766.6354,136707.2815,136871.3661,137690.3104,139485.7507,142200.7777,145233.7013,148076.0137,150698.4447,153132.9699,155602.6513,157623.1348,159617.7308,161794.2352,162990.7737,162995.2553,161788.6745,160849.2683,160651.2963,160979.0594,162775.2374,165666.1986,169131.245,172155.4032,174535.551,176648.3024,177931.8392,177935.362,177194.1143,176487.8857,176660.1698,177585.2029,179060.4198,180750.5702,182820.5294,185329.6206,187989.0223,190442.5009,192423.4514,194387.0448,196148.2336,197967.1204,199398.9085,200322.9919,201253.9921
81298,1619,53218,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,41316.98637,41212.07894,41326.77579,41652.18391,42259.88263,43043.14377,44586.5559,46244.34828,47725.25061,48697.485,49530.43293,50107.4849,50199.14432,49547.83326,49124.42477,49256.93217,50196.78767,51015.33662,51668.07059,52026.52456,52121.43257,52217.64118,52328.73066,52770.46863,53484.84908,54298.605,54981.58396,55687.39771,56221.29585,56728.18576,56865.7374,57136.91632,57369.03968,57881.13211,58583.01882,59492.11932,60433.79073,61383.90895,62326.62575,62866.83624,62946.04253,62618.86739,62417.71811,62371.00185,62600.03595,62914.53955,63255.94691,63941.03702,64808.47447,65855.62571,67020.34811,68328.5628,69589.33142,70276.57111,70687.38678,71010.90525,71678.03198,72342.95937,73439.49084,75101.37769,77335.03149,79695.70448,81925.18215,83609.70326,84729.98078,84776.38376,84527.57429,83869.78091,83516.87343,83393.56002,83923.65874,85152.09406,87046.02512,89222.35266,91254.37471,93009.7826,94011.63445,94430.31949,94543.49114,95133.40829,96316.66025,98256.24516,100977.2438,104184.8911,107649.8083,111233.3455,114449.3412,117058.7544,118949.5256,120735.7309,121635.57,121767.0661,121138.4641,120685.7952,120679.9787,121247.6728,123043.1397,125732.3943,128571.884,130967.7558,132384.7715,133520.7539,133736.3161,133252.4837,132286.7613,131587.7363,131457.2081,131685.4328,131756.4583,132340.9068,133482.1661,135308.7411,136879.7723,138113.8682,139251.2985,140256.6662,140905.9331,141118.9575,140553.141,139614.0061,139101.8544
81841,1669,54701,zip,WI,WI,Eau Claire,"Eau Claire, WI",Eau Claire County,169798.1495,169894.0507,170366.2661,171210.2258,171777.4773,172053.943,172193.2502,172415.208,172432.75,172009.3003,171823.7665,171806.2676,172229.5379,172760.7246,173623.266,174647.3036,175379.4743,175933.3035,176126.4177,176557.0167,176885.0512,177544.1226,178202.2521,179137.9696,180076.4193,180857.0091,181649.2915,182531.671,183265.6596,183827.8747,183975.9833,184274.8066,184616.0187,185411.8616,186561.0269,187961.4696,189369.3959,190724.7387,191969.2587,193216.7755,194217.2126,195449.2914,196284.355,197078.3382,197765.851,198849.7384,200152.9755,201311.7744,202177.0939,202972.4022,203985.2483,205439.2145,207144.0032,208772.4955,210385.5408,211187.1873,211825.1157,212004.1356,212518.5752,213053.6271,213787.3807,214778.0913,216073.8213,217522.2277,218998.196,220245.5922,221296.0819,222322.9618,223385.0106,224906.187,226529.0894,228182.0333,229688.9331,230901.0676,232193.5398,233474.8616,234903.9998,236184.1082,237609.1474,239514.8115,242240.0922,245409.8292,248714.3585,251801.3898,254496.8685,256939.6128,259170.4762,261886.0462,265792.8373,270434.3982,274420.7449,276683.7635,277579.9519,278134.6082,278929.741,280534.1103,283208.0768,286775.3722,290950.8412,295907.0443,300954.9559,305237.4884,307052.0997,306488.2735,304808.5213,303736.6841,303936.0357,304846.8127,306095.0802,307496.1834,309113.6164,311021.3604,313041.0832,314945.4397,316337.9839,317776.7177,319038.8292,319541.8445,319516.995,319454.8526,320197.4874
81843,1708,54703,zip,WI,WI,Eau Claire,"Eau Claire, WI",Eau Claire County,130439.0128,130914.386,131551.6615,132512.7238,133175.7639,133507.964,133562.0496,133735.8144,133889.7554,133762.1758,133694.766,133801.3395,134147.4881,134556.9548,135102.3828,135812.1401,136406.7189,136939.8564,137314.8626,137907.1252,138528.6122,139259.9458,139931.2567,140705.3764,141646.6278,142415.9505,143199.0851,143780.5613,144107.4154,144231.1563,144092.3015,144457.211,145163.1598,146373.8418,147806.984,149279.7935,150553.2462,151409.3168,152004.5783,152750.7928,153551.0039,154589.4207,155298.6539,155939.8179,156526.2987,157468.7078,158689.2331,159772.5154,160757.0699,161653.6566,162713.8318,163856.6264,165120.2015,166334.8501,167625.9468,168323.1939,168842.8792,169069.7676,169623.357,170239.1346,171069.017,172141.0281,173539.7497,174948.4884,176115.7349,176854.4086,177173.8534,177503.6882,178006.9589,179048.5043,180284.5099,181636.0575,182870.2928,183828.1605,184757.7263,185704.5989,186812.2976,187901.7682,189134.3832,190809.7232,193113.4399,195920.5196,198964.962,201763.0892,204081.3047,206055.2062,208055.0852,210474.8106,213862.7834,217905.002,221455.4003,223198.2867,223476.5804,223255.6195,223473.1562,224356.2564,226432.8934,229432.4426,232967.1865,236835.248,240677.9558,244150.6184,245994.5264,246036.523,245126.4795,244394.2573,244456.6485,244815.1289,245223.8993,245836.0774,246923.5018,248529.6994,250538.461,252388.8583,254108.5397,255832.061,257505.4595,258502.4863,258942.7193,259202.1467,260264.9782
81986,1724,54935,zip,WI,WI,Fond du Lac,"Fond du Lac, WI",Fond du Lac County,106161.3118,106092.1911,106158.117,106572.8679,107308.0762,108052.4554,108629.1963,108729.7304,108487.6471,107895.686,107526.7598,107205.4449,107025.6338,106707.1785,106514.8341,106540.986,106793.6684,107079.1085,107365.6439,107450.8937,107299.6616,106811.2004,106387.1587,106316.9211,106680.1135,107195.9331,107470.7855,107626.1351,107466.8509,107451.691,107350.4624,107662.857,107967.2104,108230.6694,108275.7154,108355.4216,108690.8807,109066.5338,109557.5103,110130.3124,110761.7142,111593.2533,112332.2373,113056.9103,113610.8935,114324.8589,115145.466,115953.8623,116669.2012,117277.4748,117989.2186,118593.4266,119149.4434,119539.6001,119925.1174,120241.4106,120521.1979,120776.8548,121427.4582,122244.9609,123179.0903,124134.2766,125091.0337,125698.6688,125804.2247,125731.4055,125801.201,125901.4104,126128.7089,126534.8665,127119.9044,127760.5509,128493.5136,129366.5775,130196.7698,130958.6027,131279.348,131361.6269,131519.3365,132319.0731,133754.3121,135556.3798,137536.5048,139476.6739,141124.9365,142616.6264,144177.1875,145896.2712,148114.7163,150692.3102,153034.5189,154703.3701,155479.2896,156069.9793,156669.6742,157332.171,158865.8599,161081.0097,163883.0717,166616.4608,169187.3473,171796.5988,173594.2014,174138.1252,173885.236,173867.4431,174450.7339,175070.977,175250.2934,176046.5592,176968.3383,178344.9469,179656.1366,181998.8651,184723.3478,187097.3919,188636.2798,189745.9274,190699.4398,191611.8873,192881.3976
81972,1751,54915,zip,WI,WI,Appleton,"Appleton, WI",Outagamie County,147577.7603,147707.8751,148329.1836,149106.0702,149923.4111,150371.1871,150603.8577,150573.6928,150389.5112,150113.5489,150108.5693,150171.6757,150511.435,150980.047,151812.412,152632.0014,153437.73,154022.2823,154614.893,155164.3504,155768.1832,156509.4846,157212.2872,157868.575,158442.6794,159004.0436,159440.2629,159998.4128,160617.4927,161521.4933,162188.5259,163016.7476,163968.5238,165146.2425,166186.5415,167009.7072,167802.3358,168756.0529,170025.6101,171505.8226,172794.4246,174043.8362,174999.9004,175774.0887,176342.2961,177116.772,178065.4983,178991.0709,179986.4559,181230.2208,182636.6163,183904.06,184932.3319,185790.727,186939.2542,187775.0245,188662.5996,188955.842,189566.4665,190403.463,191604.8995,193052.6502,194504.2439,195924.6173,197282.0336,198560.8036,199657.2344,200562.552,201252.0932,202157.5226,203366.0706,204733.568,205798.182,206600.8438,207567.8781,208693.0921,209749.6766,210488.7808,211404.4709,212783.6429,215091.8579,218174.2103,221226.868,223836.0178,225621.2647,227360.8576,229282.0329,231785.5404,235180.8288,238983.9613,242914.6194,245528.5112,247262.5402,248373.937,249942.7159,251792.8547,253813.0854,256205.555,259001.7069,262717.0767,266579.7807,270046.2416,272124.9326,272958.5605,273107.6279,273462.5429,274212.235,275731.8293,278776.241,281583.8733,284932.4046,288147.3253,291805.6028,295085.5613,297680.5538,300660.2793,303138.5631,304619.522,305372.4097,305713.2493,306457.9574
81623,1876,54220,zip,WI,WI,Manitowoc,"Manitowoc, WI",Manitowoc County,97508.79619,97654.68167,97715.67419,97990.75775,98142.69765,98257.66827,98243.91442,98122.08345,97694.20071,96814.98449,96275.21078,96023.60841,96069.82104,96204.49433,96686.09535,97503.78216,98156.50049,98484.73992,98649.56668,98833.70237,98938.92236,99205.89669,99523.69774,100071.3369,100426.9843,100678.7513,100802.4189,101106.8919,101402.601,101574.3661,101441.3943,101322.3446,101327.1865,101575.7455,101980.755,102342.0278,102560.0554,102538.7854,102790.0658,103267.9121,103894.0117,104352.085,104623.8195,104728.5304,104944.6353,105269.9438,105707.1014,106033.4123,106379.2036,106958.8569,107603.1074,108178.2211,108527.0363,108804.0042,109277.2747,109959.9867,110827.3795,111440.5759,112135.9489,112764.0261,113791.592,114950.2445,116123.3594,116992.9789,117702.6128,118462.7044,119298.8584,119971.2154,120523.2844,121205.8067,122278.0018,123417.4739,124511.9279,125246.1618,125725.9374,126105.3412,126453.0216,127075.5585,127791.1314,129072.7295,131001.6359,133308.9187,135516.398,137155.2336,138460.861,139740.3617,141269.3272,143248.6108,145737.7328,148406.8684,150397.5285,151268.096,151306.5545,151174.401,151301.9313,151779.8466,153204.2118,155463.4013,158475.3211,161452.0064,163903.2421,165875.4306,167062.2835,167723.5688,167809.1089,168032.0459,168471.5178,169310.0958,170443.6194,171983.1063,173533.6153,175207.5148,176934.4469,178565.6048,180161.8597,181918.794,183855.3359,185627.7723,187292.0249,189135.6779,191120.8832
81301,2134,53221,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,119963.3596,120439.104,121172.6584,122189.4672,123153.9723,123562.2667,123787.1617,123672.8191,123193.783,122520.4999,122006.3648,121994.1354,122051.5762,122283.0692,122731.8018,123321.1317,123797.4778,123935.7377,124092.1409,124269.4277,124434.2003,124539.3376,124708.9487,125249.6935,125953.1003,126724.395,127256.6472,127955.4499,128442.6291,128917.0763,129025.7211,129492.4582,130231.7491,131332.2658,132453.8218,133427.6308,134299.5871,134834.0527,135424.9759,135914.4947,136528.2636,137119.2129,137933.42,138607.2615,139241.7524,139794.0563,140799.8323,142225.1261,143699.8083,144900.2938,146016.4951,146995.4646,147777.5876,148167.1667,148788.8126,149628.5969,150543.5152,150965.638,151284.3399,151818.5881,153181.3582,155225.285,157469.619,159251.2694,160483.9037,161143.9573,161758.3608,162269.8459,162906.293,163550.5656,164327.687,165516.8645,167032.9375,168583.1707,169950.6544,171173.7589,172182.5624,173047.8198,173971.0783,175458.2394,177855.3824,180858.1191,184326.5255,187838.0508,191258.1341,194512.6363,197396.9825,200108.8504,202957.9889,206037.4987,208141.7569,208622.0209,207431.0503,206077.9657,205202.3811,205100.3235,206414.3227,209040.1541,212694.0359,216738.4377,220441.8194,223658.1322,225280.4457,225409.9276,224663.9309,224262.648,224710.8637,225817.8536,226910.5611,228553.2311,230704.8865,233575.2329,236639.9974,239623.433,242304.7999,244658.1044,246495.6809,248181.8395,249470.9071,250625.0203,251618.5327
